application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,property_ownership_status,applicant_age,gender,loan_status
ba262bd1-aedd-4e98-a03b-3724f713cb50,CUST100031,2024-11-26,Car Loan,496000.0,36,11.98,Debt Consolidation,Unemployed,96300.0,716,Jointly Owned,48,Other,Approved
03c4e35f-f9a2-40b2-9642-0f2a7e535da6,CUST118302,2025-05-07,Personal Loan,480000.0,12,9.69,Home Renovation,Self-Employed,17000.0,688,Jointly Owned,43,Other,Approved
aafb4000-8af7-466c-885b-7cebe235ae6e,CUST106295,2023-11-05,Personal Loan,223000.0,240,7.0,Home Renovation,Business Owner,67000.0,779,Owned,42,Female,Approved
d5c7651d-3982-4837-9269-e41cd87e9b48,CUST113129,2024-08-31,Personal Loan,435000.0,360,9.41,Vehicle Purchase,Retired,73500.0,640,Owned,31,Female,Declined
01e79a97-caf6-45ac-96c9-92d8b15b3760,CUST114762,2024-08-24,Education Loan,374000.0,360,12.8,Education,Retired,10000.0,730,Jointly Owned,46,Other,Approved
9ae96cd4-a539-4aa9-99fc-76562bf433c6,CUST102353,2024-08-01,Business Loan,1025000.0,36,11.25,Debt Consolidation,Student,15900.0,710,Owned,25,Other,Approved
29d0c929-c678-4ccd-b30d-2e2c66e2b61b,CUST110321,2023-09-30,Business Loan,237000.0,360,10.04,Vehicle Purchase,Retired,65000.0,658,Owned,52,Male,Approved
4b451e31-47d4-44f0-9345-b7d85744eabb,CUST103692,2023-08-04,Personal Loan,307000.0,36,9.44,Wedding,Self-Employed,80500.0,752,Rented,56,Other,Approved
eef83af3-9225-46e8-886f-268493425dce,CUST115487,2024-10-29,Business Loan,100000.0,60,11.3,Debt Consolidation,Business Owner,121900.0,692,Jointly Owned,59,Female,Approved
acabb786-3a6f-44fa-9833-5455d19bec86,CUST100693,2023-07-25,Home Loan,453000.0,24,7.88,Business Expansion,Unemployed,65400.0,679,Rented,48,Other,Approved
5d8dfd8c-c11d-4c53-b814-cd8e5a5e9981,CUST111887,2023-08-02,Personal Loan,425000.0,120,11.04,Education,Self-Employed,41300.0,602,Owned,55,Male,Fraudulent - Detected
08c50ca6-fbb5-444d-b421-3f252b600e4b,CUST109905,2023-06-14,Business Loan,471000.0,360,10.09,Business Expansion,Self-Employed,18500.0,636,Owned,24,Female,Declined
0037030f-1ed9-44fa-8e34-292dc0af9a27,CUST106717,2022-06-13,Home Loan,632000.0,24,7.64,Medical Emergency,Salaried,48000.0,746,Rented,61,Other,Approved
d593da2a-fdcc-4fc3-8bed-bc9c449d98b0,CUST105728,2024-11-10,Education Loan,332000.0,60,11.16,Education,Salaried,53400.0,660,Jointly Owned,56,Other,Approved
5abc60b2-f689-4d13-8790-728e00ebcf42,CUST112023,2024-07-02,Personal Loan,327000.0,120,7.4,Vehicle Purchase,Salaried,78900.0,740,Rented,45,Female,Approved
623fe6b0-3fdb-4a4a-b15b-7ceec503acec,CUST110770,2022-08-17,Business Loan,220000.0,240,11.28,Debt Consolidation,Salaried,80900.0,685,Rented,37,Female,Approved
1f2f5943-e694-4755-8149-dd49696d9b63,CUST103163,2024-09-26,Home Loan,193000.0,360,13.1,Debt Consolidation,Student,32600.0,665,Jointly Owned,37,Other,Approved
dc905025-1c64-4337-9fe4-5f460589e351,CUST116689,2025-01-11,Education Loan,857000.0,120,12.58,Home Renovation,Retired,63000.0,658,Rented,35,Male,Approved
099d1e94-cde9-486a-ad02-24941ad3e987,CUST101677,2024-05-08,Personal Loan,181000.0,240,7.0,Medical Emergency,Student,88000.0,599,Rented,35,Female,Declined
93ab3202-3428-4353-89bc-a9fd3c6bba35,CUST116911,2024-03-09,Home Loan,289000.0,36,14.39,Medical Emergency,Self-Employed,28900.0,615,Jointly Owned,63,Male,Declined
f510b445-4f91-41bc-9e2e-aea74c7555ca,CUST111761,2024-09-27,Business Loan,721000.0,60,7.27,Education,Student,70400.0,775,Owned,57,Female,Approved
4369f52a-2893-4b92-88b6-62955bec655f,CUST101970,2023-01-21,Education Loan,472000.0,36,12.47,Medical Emergency,Salaried,64800.0,714,Owned,58,Male,Approved
2d082002-55bf-4048-84c4-51e1c8438a94,CUST102670,2023-10-06,Business Loan,262000.0,12,12.16,Medical Emergency,Student,32600.0,708,Owned,39,Other,Approved
a7c56c81-ab69-4784-975c-1f781a99573f,CUST113821,2022-08-27,Personal Loan,487000.0,240,11.22,Home Renovation,Retired,91900.0,702,Jointly Owned,60,Other,Approved
17707ef7-170e-484f-98f7-19456c806a07,CUST118993,2023-09-12,Home Loan,503000.0,36,12.28,Business Expansion,Salaried,24000.0,762,Jointly Owned,40,Other,Approved
2f53ef37-20de-4800-b8b9-a3c6fa0ad186,CUST108255,2024-11-06,Personal Loan,628000.0,36,14.1,Education,Student,85700.0,712,Owned,23,Male,Approved
ebb8b487-9641-4442-8a83-1f390a59a92d,CUST105737,2024-05-01,Personal Loan,499000.0,36,9.09,Wedding,Student,85300.0,763,Owned,59,Other,Approved
0ff241bd-6a09-4d9c-82bd-f10ddde7c1f6,CUST110112,2022-11-09,Personal Loan,458000.0,360,11.71,Education,Salaried,33200.0,622,Rented,41,Male,Declined
3df4804b-2d84-49ab-9091-d4fbef739c95,CUST102303,2024-04-10,Personal Loan,465000.0,36,9.97,Vehicle Purchase,Student,56300.0,671,Jointly Owned,21,Other,Approved
a70d9da5-f858-4020-8112-348b9f57b688,CUST106798,2023-09-27,Education Loan,111000.0,360,11.18,Medical Emergency,Business Owner,42900.0,654,Jointly Owned,43,Other,Approved
e67abd96-34f7-4a72-adc7-14454baf1f3a,CUST101268,2023-03-29,Personal Loan,285000.0,120,13.59,Home Renovation,Retired,31600.0,660,Owned,34,Other,Approved
e0b529e1-4c3e-45cd-915c-60d9cf56f14b,CUST106023,2024-03-16,Business Loan,915000.0,360,10.78,Debt Consolidation,Business Owner,43100.0,698,Jointly Owned,31,Other,Approved
548e5989-0692-4960-ad31-3b2a9790bb93,CUST119471,2025-02-27,Home Loan,340000.0,24,11.25,Business Expansion,Self-Employed,46500.0,737,Rented,37,Female,Approved
188a55f4-4593-449b-9674-11efb264413c,CUST104927,2024-05-11,Personal Loan,832000.0,360,7.0,Medical Emergency,Retired,56000.0,657,Owned,31,Other,Approved
1b19361d-eaa9-4fb7-95d2-c527f179652d,CUST103307,2023-04-11,Home Loan,234000.0,12,8.86,Wedding,Unemployed,59000.0,787,Jointly Owned,38,Female,Approved
7455c57f-66e4-443f-b08b-32ea0576e683,CUST100869,2023-10-18,Home Loan,934000.0,12,10.8,Vehicle Purchase,Student,100300.0,688,Jointly Owned,28,Female,Approved
b3ed3f3f-206e-4d05-b2d8-a69985bac9be,CUST117629,2023-01-14,Home Loan,313000.0,240,9.56,Vehicle Purchase,Unemployed,40800.0,666,Owned,63,Other,Approved
31a5dfab-bbf2-4a6d-9c12-ae6e0e77d735,CUST118023,2025-02-20,Personal Loan,582000.0,36,11.09,Medical Emergency,Self-Employed,54900.0,794,Rented,60,Male,Approved
9e77b684-9c2b-4c73-90cc-94850a170bd3,CUST102269,2024-06-09,Home Loan,419000.0,240,9.82,Home Renovation,Retired,48000.0,622,Owned,48,Female,Declined
dec56704-b264-46af-9b3b-61d90ed3220c,CUST101874,2023-04-05,Business Loan,211000.0,24,10.74,Debt Consolidation,Student,82800.0,626,Rented,59,Male,Declined
6d075b90-4336-421c-b885-f3bc9ecdce22,CUST108021,2024-03-13,Business Loan,305000.0,36,8.46,Vehicle Purchase,Retired,35900.0,740,Owned,58,Other,Approved
80be4d6b-b54b-4f70-afa5-82c0c605d874,CUST110980,2023-12-08,Education Loan,100000.0,120,11.32,Home Renovation,Business Owner,10000.0,691,Owned,36,Male,Approved
b640235e-a12d-444a-833f-da73f09b00fb,CUST115854,2023-10-29,Personal Loan,750000.0,120,9.57,Vehicle Purchase,Student,26400.0,758,Rented,63,Other,Approved
235b126d-6bff-438c-b390-a48b0f9825ed,CUST103166,2023-11-29,Home Loan,307000.0,36,10.31,Debt Consolidation,Student,40300.0,640,Jointly Owned,34,Female,Declined
36ecde07-89d5-403a-8f67-bd33f938580d,CUST118624,2022-12-18,Personal Loan,756000.0,36,9.34,Vehicle Purchase,Self-Employed,45000.0,693,Rented,34,Male,Approved
ca5ad1fb-b17c-40c0-9fa5-b9e12e17fffb,CUST113466,2025-05-07,Education Loan,151000.0,24,8.94,Education,Salaried,64300.0,726,Rented,57,Male,Approved
5925ac61-5d96-43ef-9497-d38b4a253529,CUST106865,2023-09-07,Business Loan,570000.0,12,9.18,Wedding,Business Owner,75800.0,678,Rented,25,Female,Approved
0863572e-7150-4871-9902-3b06ca5de85b,CUST104661,2023-09-29,Business Loan,100000.0,60,9.86,Business Expansion,Retired,42900.0,688,Owned,28,Female,Approved
0bf9d3dc-c4ff-4436-8ea2-64db786becf9,CUST105181,2024-07-25,Car Loan,124000.0,120,11.61,Wedding,Unemployed,38800.0,736,Owned,23,Other,Approved
c0f6b629-8f2c-4aab-8090-8e411591f01f,CUST100970,2023-11-04,Personal Loan,752000.0,36,12.05,Home Renovation,Retired,53200.0,734,Owned,52,Male,Approved
aa8cb184-43ca-4bc8-b7cb-008aaef51b3b,CUST116808,2024-07-26,Personal Loan,780000.0,240,10.89,Home Renovation,Salaried,74600.0,637,Rented,47,Other,Declined
b8f2aa18-0864-45f7-98d2-fc7aa4287800,CUST109722,2022-07-26,Car Loan,618000.0,36,10.08,Education,Unemployed,52600.0,780,Jointly Owned,29,Other,Approved
e12df410-82ce-4a84-a103-6d3277dfa968,CUST118940,2022-10-28,Business Loan,100000.0,240,8.66,Business Expansion,Business Owner,56000.0,686,Owned,27,Male,Approved
cea4459d-513f-4bdc-a1d5-180e4257a92c,CUST108843,2023-03-03,Personal Loan,847000.0,36,10.12,Education,Business Owner,42800.0,784,Rented,27,Other,Approved
c67c8c08-0f6b-49b1-bb98-ac3657b8d416,CUST103315,2022-10-16,Car Loan,406000.0,240,7.49,Business Expansion,Student,60400.0,788,Owned,38,Female,Approved
910f8db3-5e73-4bc6-a3e1-ebae70a5f877,CUST100155,2024-11-12,Personal Loan,491000.0,24,8.58,Home Renovation,Student,32100.0,789,Rented,63,Other,Approved
b8500c83-c09c-40e7-a84f-76bc19cc0804,CUST113639,2024-08-25,Education Loan,427000.0,360,14.91,Home Renovation,Business Owner,52700.0,685,Jointly Owned,58,Male,Approved
2d9f5aab-3ebc-43fd-a96c-43de89cb9849,CUST108922,2022-11-13,Car Loan,869000.0,120,13.2,Vehicle Purchase,Salaried,22800.0,721,Owned,29,Other,Approved
088e0233-73b9-4391-963e-c0babe4533fd,CUST113164,2025-03-23,Education Loan,381000.0,36,11.27,Education,Retired,27400.0,741,Jointly Owned,28,Other,Approved
12998bca-6ee8-491d-a062-766c7c83b9ef,CUST116276,2023-05-18,Education Loan,743000.0,120,8.47,Medical Emergency,Retired,45900.0,694,Owned,25,Male,Approved
ce0e206c-e487-43e7-8494-8fee49005b34,CUST106143,2022-09-28,Car Loan,554000.0,24,9.5,Home Renovation,Student,67100.0,627,Jointly Owned,57,Female,Declined
25ea2294-8a79-4321-823d-63e90d3f4fb4,CUST106383,2022-10-23,Education Loan,678000.0,360,7.81,Business Expansion,Business Owner,46800.0,661,Rented,46,Other,Approved
a17d8499-492e-4593-8d15-97c3a660055a,CUST117069,2024-01-10,Personal Loan,530000.0,24,7.84,Home Renovation,Self-Employed,13400.0,747,Owned,31,Other,Approved
5b0762c4-c0ac-4194-8e72-da71ce501f66,CUST101127,2023-10-11,Home Loan,569000.0,360,10.9,Wedding,Self-Employed,31100.0,793,Jointly Owned,31,Other,Approved
7df58acb-673b-4fcb-9a14-3f04035aa36a,CUST119348,2023-06-25,Car Loan,211000.0,12,11.59,Vehicle Purchase,Self-Employed,41900.0,677,Owned,21,Other,Approved
d8e7ba25-bf5f-4b67-99a4-02e049ddf6ed,CUST116334,2025-04-27,Education Loan,280000.0,120,7.0,Education,Student,67500.0,679,Rented,48,Other,Approved
f71182ac-d70a-4e8d-9c47-f0a347507197,CUST117636,2024-02-25,Personal Loan,721000.0,240,8.2,Vehicle Purchase,Retired,63600.0,635,Owned,49,Other,Declined
6932ab8b-4a4b-4b77-9d8a-0d873ebc8a2b,CUST100734,2024-10-29,Education Loan,925000.0,120,13.77,Education,Unemployed,75700.0,765,Rented,58,Other,Approved
e779f585-35a3-4099-9e7b-89e23c719c85,CUST116973,2023-09-10,Business Loan,982000.0,24,13.1,Home Renovation,Business Owner,25100.0,706,Jointly Owned,43,Female,Approved
bc9c9d0a-0eb6-438f-a07a-992807555fc5,CUST100777,2024-10-22,Car Loan,464000.0,36,9.86,Business Expansion,Self-Employed,43800.0,729,Owned,45,Female,Approved
9a73e0a8-dfaf-451c-9dd3-9425d08fa25b,CUST115037,2023-06-24,Education Loan,460000.0,60,7.0,Home Renovation,Business Owner,16600.0,655,Owned,44,Male,Approved
f16c6170-b683-4eb0-b84c-cd8f6ab6ca1f,CUST116478,2023-03-14,Home Loan,546000.0,240,9.62,Medical Emergency,Business Owner,77900.0,681,Rented,48,Female,Approved
eefdb9e1-d6fd-4cac-9f5c-921093802d22,CUST107806,2024-10-17,Business Loan,584000.0,12,10.82,Home Renovation,Retired,60700.0,684,Jointly Owned,46,Female,Approved
07ecce01-fd02-4483-8c16-7df7faa5d93c,CUST111983,2024-06-24,Education Loan,511000.0,24,14.99,Wedding,Unemployed,42500.0,747,Rented,54,Other,Approved
7e3fadff-cb03-4378-b062-edbefd894942,CUST115626,2024-12-29,Business Loan,606000.0,12,8.84,Debt Consolidation,Salaried,42300.0,720,Rented,64,Female,Approved
bd2c1c04-e010-4ae5-ae4b-ae136a9db871,CUST117552,2022-09-27,Education Loan,390000.0,24,12.88,Wedding,Retired,37700.0,722,Owned,64,Male,Approved
40501a26-b201-4824-ad4b-43e362ede40d,CUST106602,2025-04-27,Business Loan,433000.0,36,9.29,Wedding,Retired,72800.0,660,Jointly Owned,54,Other,Approved
1ac3b769-1a17-4c4b-a379-f3fdbdddb62d,CUST109195,2024-02-14,Personal Loan,129000.0,24,10.3,Wedding,Business Owner,11800.0,711,Jointly Owned,35,Other,Approved
90e52b2e-3aa2-428d-8fd1-9d25d0db06c4,CUST108503,2024-07-05,Car Loan,432000.0,120,11.62,Education,Business Owner,43400.0,696,Jointly Owned,52,Male,Approved
31d7272d-4325-449a-a1cf-eb4dd5b902fa,CUST114458,2024-12-18,Home Loan,538000.0,120,12.1,Business Expansion,Self-Employed,61200.0,698,Jointly Owned,33,Female,Approved
1ece8669-0f31-4d39-a116-f248be05cf9e,CUST117123,2023-01-31,Education Loan,112000.0,60,10.41,Wedding,Retired,62500.0,665,Owned,62,Male,Approved
ce9c0d61-3f4d-4a60-a45a-578804ae4089,CUST103952,2024-07-19,Car Loan,340000.0,360,8.48,Debt Consolidation,Business Owner,104600.0,652,Owned,42,Female,Approved
6d11fe83-e695-427c-8706-e3a0f4f3aa64,CUST111432,2023-10-02,Personal Loan,649000.0,24,10.77,Wedding,Retired,10000.0,695,Rented,37,Male,Approved
22432c68-bf1a-411d-a64c-c672346e82ba,CUST103182,2025-05-01,Personal Loan,655000.0,36,10.11,Education,Unemployed,22400.0,695,Rented,33,Female,Approved
b06b2c1f-3115-4fbe-bb18-f41c57375588,CUST112129,2023-08-06,Personal Loan,729000.0,60,13.14,Business Expansion,Self-Employed,36900.0,621,Owned,44,Male,Declined
17fc9394-1b94-4f4d-89bb-8193953af19b,CUST109612,2024-07-11,Car Loan,755000.0,12,15.02,Debt Consolidation,Self-Employed,37500.0,713,Owned,48,Other,Approved
eaa357f0-c6d0-47c2-9372-1d997fa26b38,CUST111177,2023-01-19,Home Loan,551000.0,120,10.85,Debt Consolidation,Business Owner,73300.0,677,Owned,33,Female,Approved
72c6265d-37c6-4d46-88aa-8936c716471d,CUST115189,2022-09-26,Personal Loan,100000.0,24,8.62,Home Renovation,Retired,49900.0,710,Owned,45,Female,Approved
6cc36676-2fe8-4fc4-8f0d-1627c65a8df6,CUST100281,2024-07-02,Personal Loan,1108000.0,24,12.4,Education,Business Owner,66600.0,668,Jointly Owned,29,Male,Approved
18498fa7-a054-4333-adb6-d570b51a9c80,CUST105027,2023-04-18,Education Loan,689000.0,24,9.77,Business Expansion,Retired,39000.0,709,Rented,56,Other,Approved
fa048e1d-eef0-4fd3-9331-b4b33e3a4735,CUST106484,2023-10-06,Education Loan,355000.0,120,7.8,Debt Consolidation,Unemployed,67600.0,644,Owned,34,Female,Declined
f087167c-67e4-49cc-8ceb-b4707232db14,CUST115258,2024-04-29,Home Loan,486000.0,36,11.41,Education,Salaried,21300.0,634,Owned,57,Male,Declined
d25fc6b5-75ad-4490-8eed-c1d0f0c36e9e,CUST116803,2023-02-01,Home Loan,510000.0,360,10.55,Medical Emergency,Unemployed,33300.0,794,Owned,23,Other,Approved
263f2d3a-1ec4-4a95-910e-faf86e5ae6e2,CUST116942,2023-08-22,Home Loan,698000.0,60,7.94,Wedding,Salaried,30500.0,675,Rented,54,Male,Approved
8bcde708-cbff-4937-b3ec-368a32b232e0,CUST111106,2024-09-09,Car Loan,784000.0,240,13.35,Home Renovation,Business Owner,63100.0,720,Owned,24,Male,Approved
66de8289-8fd9-49b8-a8a9-ea6cbdf1274e,CUST108227,2023-08-21,Home Loan,512000.0,120,10.32,Vehicle Purchase,Retired,104600.0,683,Owned,53,Male,Approved
67124943-333c-4602-9019-f43ea4b9ddb9,CUST111848,2023-01-10,Education Loan,291000.0,240,8.87,Debt Consolidation,Unemployed,10000.0,684,Rented,33,Female,Approved
843e94bd-d372-4c5a-885d-5e8dcf5bf0a2,CUST119172,2023-02-25,Home Loan,100000.0,360,10.27,Medical Emergency,Self-Employed,21100.0,626,Rented,23,Male,Declined
d3802a77-7b2d-4d3d-a755-74353ae16a9f,CUST105695,2024-10-12,Business Loan,545000.0,60,12.33,Medical Emergency,Salaried,63100.0,692,Rented,63,Other,Approved
6e51b153-b9b5-4489-8ace-8ae43d2f26dc,CUST111231,2024-07-17,Home Loan,718000.0,360,11.33,Home Renovation,Student,35300.0,629,Owned,24,Other,Declined
afc4f238-5a39-400e-9ea2-fd1943339bf2,CUST119133,2025-01-01,Home Loan,289000.0,24,13.09,Medical Emergency,Self-Employed,10000.0,752,Rented,25,Male,Approved
3a274cf8-b170-41a3-9e57-844a1f239cdd,CUST118890,2022-07-29,Personal Loan,462000.0,36,13.53,Debt Consolidation,Business Owner,48800.0,723,Jointly Owned,50,Female,Approved
3fc03a4c-8fd4-48a7-91e6-feb3b4f13d61,CUST105228,2023-10-29,Business Loan,505000.0,12,9.23,Education,Student,65000.0,783,Owned,26,Other,Approved
f27b6438-67e1-4ac9-882e-f498ef30db7d,CUST110372,2025-04-10,Education Loan,397000.0,360,10.94,Business Expansion,Retired,58300.0,813,Jointly Owned,34,Female,Approved
3a832a73-0f40-44fc-9ba0-b477b2538305,CUST105241,2022-10-10,Business Loan,635000.0,60,7.24,Wedding,Business Owner,28900.0,755,Jointly Owned,24,Male,Approved
aa422b56-1e40-44d7-995e-149b5dba4a40,CUST106670,2024-12-21,Car Loan,806000.0,120,10.47,Education,Unemployed,56000.0,757,Rented,29,Other,Approved
cd10c327-bb69-43b5-bc75-489a30ae9a30,CUST118715,2025-05-11,Education Loan,100000.0,12,8.57,Business Expansion,Unemployed,19600.0,793,Jointly Owned,55,Female,Approved
c55f9616-1f3a-4591-b5f8-ba13528104ef,CUST108578,2023-07-26,Home Loan,804000.0,24,10.03,Wedding,Business Owner,10000.0,588,Rented,48,Male,Declined
0b9df0cc-8289-48d6-860c-4a58e5ece824,CUST105541,2022-08-07,Personal Loan,151000.0,360,12.1,Home Renovation,Self-Employed,91700.0,694,Rented,56,Male,Approved
64a67e8c-8860-4240-8d2c-ab676e93fe35,CUST119234,2023-10-11,Car Loan,1054000.0,240,10.88,Medical Emergency,Salaried,53800.0,724,Rented,55,Other,Approved
b9635ffb-445d-4a8f-8418-e8e985c0f108,CUST110600,2024-07-24,Home Loan,262000.0,12,9.05,Business Expansion,Business Owner,79700.0,664,Jointly Owned,47,Male,Approved
547002b3-0049-403d-8cd4-cdc07321ac44,CUST112818,2023-06-09,Business Loan,764000.0,12,8.56,Education,Retired,21800.0,692,Jointly Owned,57,Male,Approved
7e8f289f-3bac-421f-9500-6b0cbf8a1e29,CUST110959,2022-11-23,Car Loan,722000.0,120,9.28,Debt Consolidation,Self-Employed,53300.0,669,Owned,60,Other,Approved
5fd68832-9ece-4608-a68e-89bb410d2e2c,CUST104714,2023-04-04,Education Loan,301000.0,120,13.17,Wedding,Salaried,52000.0,654,Owned,22,Male,Approved
369e29e0-8310-4f01-8482-91c0524a839e,CUST103898,2022-08-17,Home Loan,897000.0,120,7.35,Business Expansion,Business Owner,60700.0,741,Jointly Owned,48,Male,Approved
18a879c2-819b-4776-94b6-4e9738c1cdbc,CUST111893,2023-06-30,Education Loan,764000.0,24,10.54,Vehicle Purchase,Self-Employed,43000.0,652,Jointly Owned,54,Other,Approved
60f7eda9-dfff-4b96-923e-e3a79d70c92e,CUST109216,2023-06-09,Car Loan,735000.0,120,7.65,Wedding,Student,80200.0,733,Owned,49,Female,Approved
db7cecd7-31ac-48d0-9cb5-8f30f3fa77e6,CUST110439,2024-05-09,Car Loan,455000.0,60,10.36,Education,Retired,33500.0,722,Jointly Owned,35,Other,Approved
279a3f98-5d17-41d9-a80f-3ced8206a4e1,CUST117898,2023-12-11,Business Loan,502000.0,24,11.94,Wedding,Student,32600.0,639,Owned,48,Other,Declined
1149259e-a8b4-497e-9b5f-2c127fedc3f4,CUST113407,2025-05-30,Education Loan,404000.0,60,9.48,Home Renovation,Student,24800.0,774,Rented,59,Other,Approved
48b843a2-0cd4-4ba2-b78d-949cee0d075a,CUST102479,2024-03-12,Education Loan,663000.0,60,11.49,Medical Emergency,Self-Employed,67300.0,608,Rented,24,Female,Declined
d64147f4-70ca-4494-930e-19e1e8d73aef,CUST105768,2023-08-12,Personal Loan,606000.0,12,12.36,Home Renovation,Salaried,55100.0,662,Owned,52,Female,Approved
af0718a8-8fa5-4e2a-9020-c59aa97489d1,CUST110659,2023-10-17,Car Loan,638000.0,360,9.46,Wedding,Retired,20500.0,716,Owned,61,Male,Approved
38cf6467-547f-4adf-85b7-7594fa2225d5,CUST115420,2023-07-30,Business Loan,459000.0,36,11.46,Debt Consolidation,Self-Employed,68100.0,704,Owned,53,Other,Approved
26b329c9-73da-4b0c-94c5-57da2ecec365,CUST109200,2023-03-30,Business Loan,429000.0,24,10.7,Home Renovation,Retired,91600.0,690,Jointly Owned,57,Male,Approved
e311baff-cffe-4235-a860-b5a8e9e0673e,CUST111909,2024-08-02,Personal Loan,513000.0,24,10.5,Education,Business Owner,48700.0,607,Jointly Owned,22,Female,Declined
6802dc89-c18b-45a8-89a1-85446ccbff68,CUST117228,2024-07-19,Business Loan,191000.0,36,11.67,Medical Emergency,Unemployed,45800.0,665,Rented,26,Other,Approved
351f2f82-cc49-4295-8fb2-664dc438ce7a,CUST106595,2024-09-20,Personal Loan,464000.0,12,14.7,Education,Unemployed,83200.0,656,Owned,60,Male,Approved
78920e30-85ef-4ca4-906a-96a6d771db98,CUST107487,2022-07-11,Education Loan,397000.0,60,8.48,Home Renovation,Unemployed,61500.0,692,Owned,45,Other,Approved
88f096dc-929a-4e29-8512-bd25fae6603c,CUST117481,2023-05-19,Personal Loan,436000.0,60,9.6,Education,Salaried,28300.0,711,Jointly Owned,33,Other,Approved
9216efc9-9551-42ed-acad-bcdf27748ab0,CUST106970,2024-01-21,Personal Loan,461000.0,12,11.45,Business Expansion,Self-Employed,23300.0,718,Jointly Owned,34,Female,Approved
64029df9-cb39-4c06-be81-8073f872d6d7,CUST103470,2022-11-12,Education Loan,839000.0,60,8.0,Vehicle Purchase,Salaried,47700.0,788,Jointly Owned,28,Male,Approved
125086e0-83bc-4172-93e4-04d5fc8fd1e6,CUST104691,2025-03-04,Car Loan,395000.0,36,9.81,Home Renovation,Student,56100.0,714,Rented,64,Male,Approved
e366838c-11ff-43f1-b0e2-3404f483112c,CUST112272,2024-08-24,Education Loan,621000.0,240,12.36,Business Expansion,Self-Employed,46000.0,607,Jointly Owned,63,Male,Declined
d1ca568e-eb74-4b34-9869-1333fbf4ee19,CUST105123,2023-07-16,Education Loan,290000.0,24,13.82,Education,Salaried,48300.0,784,Jointly Owned,30,Other,Approved
c017d475-ae4d-4c55-aa88-fe5503e325fe,CUST109290,2024-11-14,Personal Loan,896000.0,60,11.4,Debt Consolidation,Unemployed,33200.0,684,Jointly Owned,31,Other,Approved
6a6b837d-857a-4ac7-9559-20607b173caf,CUST105629,2023-11-30,Education Loan,416000.0,24,7.92,Business Expansion,Student,59200.0,691,Jointly Owned,22,Male,Approved
00f8a000-6dbc-44ce-94b2-98e89a79a95b,CUST114013,2024-07-12,Personal Loan,647000.0,12,10.0,Education,Retired,23700.0,663,Rented,38,Male,Approved
52bcefd9-b5f2-450f-ab06-c50a52e47faf,CUST104594,2024-03-11,Education Loan,822000.0,60,10.73,Vehicle Purchase,Self-Employed,49800.0,694,Jointly Owned,58,Male,Approved
45b9ce3d-af96-4ecf-9612-9006a136417d,CUST112729,2024-12-31,Business Loan,884000.0,12,10.92,Education,Self-Employed,60200.0,740,Jointly Owned,24,Female,Approved
41fcb043-7dac-4932-b9bb-9aae42fca9b6,CUST113303,2024-01-03,Business Loan,874000.0,120,7.3,Education,Unemployed,70600.0,706,Rented,39,Other,Approved
f16e9d9f-c024-4e48-bc3d-ed3e73034932,CUST118647,2023-10-17,Personal Loan,230000.0,36,7.67,Education,Unemployed,55600.0,630,Rented,28,Female,Declined
fb02a005-ee76-4c4b-a0f2-01cbade2d847,CUST101175,2023-11-30,Business Loan,432000.0,120,11.64,Vehicle Purchase,Self-Employed,43000.0,673,Jointly Owned,61,Other,Approved
524eb28b-a956-4bf7-9b03-0e4e6a49f0d9,CUST102639,2023-04-03,Home Loan,117000.0,120,7.0,Education,Business Owner,59900.0,781,Owned,62,Male,Approved
7def72d9-56de-4f6d-87eb-e300469ea39d,CUST111680,2022-06-05,Home Loan,599000.0,360,11.26,Education,Salaried,25200.0,672,Rented,34,Female,Approved
5b98677f-165a-46db-a5bc-4166e4f57012,CUST116899,2023-09-04,Personal Loan,338000.0,60,11.02,Education,Retired,87000.0,685,Owned,34,Other,Approved
b53eea44-06e4-49b1-8701-1d606d7621bf,CUST103822,2023-01-11,Home Loan,445000.0,12,7.1,Vehicle Purchase,Retired,48900.0,716,Rented,24,Female,Approved
464d4005-72a3-4fc1-a3fe-cf6d71d50045,CUST116254,2023-06-10,Home Loan,457000.0,12,7.0,Vehicle Purchase,Self-Employed,26300.0,728,Jointly Owned,31,Other,Approved
ef1c10d2-6a31-4ab2-b8c1-95231960f415,CUST101889,2025-02-01,Home Loan,496000.0,36,12.96,Medical Emergency,Student,49600.0,755,Jointly Owned,40,Other,Approved
14454522-432d-4f27-84c9-d69e26a29b5e,CUST104429,2024-12-12,Business Loan,100000.0,36,10.59,Wedding,Student,37900.0,651,Rented,34,Female,Approved
5bd7035e-d5f8-4cbf-9ab3-e0fb39b82f33,CUST113900,2023-01-10,Car Loan,384000.0,240,9.55,Medical Emergency,Unemployed,48700.0,757,Rented,54,Male,Approved
cc39e373-d73c-466e-9747-aba0d0497410,CUST119550,2024-08-05,Personal Loan,711000.0,36,7.0,Vehicle Purchase,Unemployed,69600.0,655,Rented,55,Female,Approved
abbd06a4-c55d-4d03-90db-7e6616370d0e,CUST117861,2022-09-14,Education Loan,1291000.0,360,12.02,Vehicle Purchase,Student,43900.0,727,Owned,63,Female,Approved
